country,year,gdp_per_capita,investment_rate,population_growth,n_g_delta,ln_y,ln_s,ln_ngd
TKM,2010,3900.142379,51.8808272,2.047357865,0.07047357865000001,8.268768338887256,-0.6562208821796819,-2.6525174103300726
TLA,1990,5654.116835,19.49746473,1.916281571,0.06916281570999999,8.640139202171623,-1.6348857427170769,-2.6712919060114144
TLA,2000,6609.801197,20.20477533,1.495788156,0.06495788156,8.796308856296614,-1.5992512070443468,-2.7340161951136817
TLA,2010,7913.954928,22.04057252,1.119731849,0.06119731849,8.976382926705497,-1.512285225634225,-2.7936519059466605
TLA,2020,7684.385214,17.85099999,0.730174027,0.05730174027,8.946945654594401,-1.723110657482869,-2.8594242845184503
TLS,2010,1195.380661,42.71781168,2.416489984,0.07416489983999999,7.086219958410872,-0.850554217367284,-2.6014642887097317
TLS,2020,1947.839929,16.46570198,1.911593734,0.06911593734,7.574476308854926,-1.8038906363889724,-2.6719699331234894
TMN,1990,2053.975283,32.95576375,2.886203359,0.07886203358999999,7.62753235682311,-1.1100040162095506,-2.5400553635204823
TMN,2000,2320.805415,22.71217352,2.222804416,0.07222804416,7.749669566051629,-1.4822691268325165,-2.6279268852314477
TMN,2010,2854.82932,28.34805111,2.160642219,0.07160642219,7.956767337465918,-1.2606119020926454,-2.6365705136468667
TMN,2020,2828.394651,25.83049676,1.748891773,0.06748891773,7.947464568553075,-1.3536143471643824,-2.695791876360734
TON,1990,2987.636814,18.49329963,0.298338267,0.052983382669999995,8.002237990672356,-1.6877617016697746,-2.937776949120544
TON,2000,3866.685749,20.25851106,0.616444658,0.05616444658,8.260153023500376,-1.5965951814772765,-2.879471345404612
TON,2010,3653.978017,29.15474137,0.183594876,0.05183594876,8.203571720773166,-1.2325526322159492,-2.959671378911657
TON,2020,4647.007651,24.57287292,0.033116813,0.05033116813,8.443978775522185,-1.4035270783296168,-2.9891307490453607
TSA,1990,543.3396365,26.74684553,2.167409738,0.07167409738,6.297734605985654,-1.3187536437118201,-2.635625860525344
TSA,2000,758.1331725,26.10661881,1.870105257,0.06870105257,6.630859059524796,-1.3429813095561576,-2.677990758619383
TSA,2010,1222.51823,39.18957169,1.36549214,0.0636549214,7.108668133303283,-0.9367595028998105,-2.7542786372505335
TSA,2020,1806.990454,29.34010169,0.970749727,0.05970749727,7.499418007789121,-1.2262149473624249,-2.8182976840563314
TSS,1990,1279.185818,22.94779783,2.784015806,0.07784015806,7.153979074841652,-1.47194820920535,-2.5530978105309097
TSS,2000,1197.832861,22.8785985,2.658310466,0.07658310466,7.088269253917226,-1.4749682757232492,-2.5693787923601485
TSS,2010,1542.532154,23.59070113,2.755888042,0.07755888042,7.341180600943156,-1.4443175715180248,-2.5567178837299225
TSS,2020,1529.248946,19.90166906,2.573415264,0.07573415264,7.332532008895692,-1.6143665854129254,-2.580526062551909
TTO,2000,10023.02067,16.78524918,0.384592208,0.05384592208,9.21263979327955,-1.7846697102686084,-2.921628605638104
TTO,2010,17938.09495,23.14211577,0.579036712,0.05579036712,9.794681939896183,-1.46351603495377,-2.8861540567555997
TTO,2020,15679.96115,20.51503752,0.200680476,0.05200680476,9.660138816222759,-1.5840120311899355,-2.9563807081930027
TUN,1990,2114.470345,27.06805847,2.098246765,0.07098246764999999,7.656559632222096,-1.3068158075051801,-2.6453223669412096
TUN,2000,2864.547037,25.89880884,1.122225591,0.06122225591,7.960165514380598,-1.3509732090737963,-2.7932444969115098
TUN,2010,3906.906259,25.8362687,1.076732866,0.060767328659999995,8.270501101677905,-1.353390917655195,-2.800702992004124
TUN,2020,3749.268415,12.68822891,0.830022186,0.05830022186,8.229316010598724,-2.06449547980185,-2.8421493801440803
TUR,1990,5188.182444,24.54926752,1.872084576,0.06872084576,8.55413871135617,-1.4044881684452175,-2.6777026940477624
TUR,2000,6326.257465,24.01131824,1.282976487,0.06282976487,8.752464102531544,-1.4266448734719999,-2.7673263548948315
TUR,2010,8472.578091,28.45207778,1.519430938,0.06519430938,9.044590120434894,-1.2569489953935804,-2.7303830933064552
TUR,2020,12338.64383,34.15405608,0.970386031,0.059703860309999995,9.420491391095746,-1.0742888345498065,-2.81835859886502
TZA,1990,541.5447998,17.98141985,2.605235484,0.07605235484,6.294425795798194,-1.7158311917643398,-2.5763332963906724
TZA,2000,555.3480835,17.46279682,2.841524325,0.07841524325,6.319595094630313,-1.7450974639832548,-2.5457369413155004
TZA,2010,801.2993164,32.01724431,2.544485226,0.07544485226,6.68623455566997,-1.1388955436470756,-2.58435332326617
TZA,2020,1041.259644,38.74648749,2.993051688,0.07993051688,6.948186455382939,-0.9481300797166345,-2.5265975607067923
UGA,1990,369.839287,12.70408004,3.234459967,0.08234459967,5.913068551817415,-2.063246981125325,-2.496842402286582
UGA,2000,509.1975532,19.48382172,3.144183603,0.08144183603,6.232836061487103,-1.635585720157511,-2.507866181861358
UGA,2010,768.6240917,27.10395535,2.943891335,0.07943891335,6.644602022552331,-1.305490514878128,-2.5327669382159166
UGA,2020,917.0350318,24.21595056,3.333417511,0.08333417511,6.8211456741439935,-1.4181586558961297,-2.484896548519018
UKR,2000,1409.222656,19.80377907,-0.8435153,0.041564847,7.250793523544772,-1.6192974043782469,-3.1805004929874556
UKR,2010,2285.933838,18.372368,-0.360396779,0.04639603221,7.734529901678703,-1.6943223892439847,-3.0705413361218654
UKR,2020,2324.107422,8.932299327,-0.61903773,0.0438096227,7.751091339795123,-2.4154963408162002,-3.127901789382413
UMC,1990,2402.947822,26.99059936,1.620899885,0.06620899885,7.784451521809504,-1.309681552461506,-2.714938890987373
UMC,2000,3401.758185,24.60831816,1.009217936,0.06009217936,8.132047690182572,-1.4020856636196997,-2.811875573029708
UMC,2010,5923.198518,33.89436743,0.798255018,0.057982550179999995,8.686631872176553,-1.0819213379139183,-2.8476131726683733
UMC,2020,8611.334391,35.73162602,0.536733852,0.05536733852,9.06083456694648,-1.029134006452011,-2.893765416486921
URY,1990,8320.355905,12.20085101,0.58630446,0.0558630446,9.026460309943612,-2.1036644817636088,-2.8848522158329652
URY,2000,11096.33096,14.4570209,0.373944816,0.053739448159999995,9.314369788514524,-1.9339900139963717,-2.923607944548669
URY,2010,14722.37801,19.40760548,0.256129913,0.05256129913,9.597123928827529,-1.639505161692925,-2.945775188026008
URY,2020,16443.3635,16.23367649,0.051852705,0.05051852705,9.70767724014141,-1.818082305776709,-2.985415137704774
USA,1990,39009.37251,21.52921345,1.12965052,0.0612965052,10.571557217008603,-1.5357594080241637,-2.792032449084434
USA,2000,48379.75517,23.6783759,1.112768997,0.061127689969999996,10.786836723588998,-1.4406079636284201,-2.7947903244662493
USA,2010,52555.76951,18.67222167,0.846129866,0.05846129866,10.869630161144363,-1.678133238727728,-2.839390305040131
USA,2020,59194.66652,21.71744607,0.408427567,0.05408427567,10.98858672424595,-1.5270542820900705,-2.917211788427393
UZB,2000,1269.721375,19.60001229,1.262812829,0.06262812829,7.146552765619403,-1.6296399927110001,-2.7705407680901737
UZB,2010,2144.640006,27.17819793,1.584336078,0.06584336078,7.670726987906563,-1.3027550807876271,-2.720476679262351
UZB,2020,3249.051911,37.59335803,1.868306716,0.06868306716,8.086118513073009,-0.9783427993346605,-2.6782525852429853
VEN,1990,3762.275068,9.889709866,2.440849387,0.07440849387000001,8.232779124678718,-2.31367537688085,-2.5981851787400543
VEN,2000,3740.01955,24.17039199,1.893794996,0.06893794996,8.226846117667643,-1.4200417733653197,-2.6745484549180945
VEN,2010,4332.026818,21.97165797,1.309342169,0.06309342169,8.373790798775772,-1.5154168372591355,-2.7631387670090626
VEN,2020,1255.372631,9.206482601,-1.721904777,0.03278095223,7.13518772462619,-2.385262319525164,-3.4179076569730564
VNM,2000,1212.196578,29.60991382,1.129509842,0.06129509842,7.100189346546693,-1.2170609543820354,-2.792055399759007
VNM,2010,2027.581844,37.09907617,1.144402597,0.061444025969999996,7.614599152129221,-0.9915781177629062,-2.789628665434042
VNM,2020,3303.169498,31.91568839,0.927434296,0.059274342960000004,8.102637740453199,-1.1420724980312535,-2.825578731697754
VUT,1990,2637.260848,31.16495523,2.509911004,0.07509911004,7.877496099929133,-1.1658759522757183,-2.5889465706151533
VUT,2000,2841.739094,19.91399802,2.298589779,0.07298589779,7.952171500783438,-1.6137472834497422,-2.617489037454495
VUT,2010,2856.773776,37.00689273,2.342886778,0.07342886778,7.957448216736567,-0.9940660006936943,-2.6114381266760325
VUT,2020,2771.870988,33.24247825,2.326611311,0.07326611311,7.927277818101181,-1.1013416625225025,-2.6136570810777844
WLD,1990,6783.205589,26.09361203,1.74350564,0.0674350564,8.822205069936853,-1.343479651423995,-2.6965902716527257
WLD,2000,7858.907966,24.46248653,1.364048959,0.06364048959,8.969402940147395,-1.4080294039047812,-2.7545053824246066
WLD,2010,9298.749873,24.56249764,1.216836916,0.06216836916,9.137635247847802,-1.403949392440041,-2.777908942989622
WLD,2020,10541.81185,26.43530077,0.981789958,0.05981789958,9.26310470959889,-1.3304699186464701,-2.8164503387337985
WSM,2010,4081.15536,14.64470838,0.785366135,0.05785366135,8.314135403781906,-1.9210911185048092,-2.849838536938982
WSM,2020,4283.063925,33.19050487,1.02627263,0.0602627263,8.362423902790004,-1.1029063488624111,-2.8090415040199446
XKX,2010,2822.633596,33.12848705,-0.331415174,0.046685848259999996,7.945425627410312,-1.104776637788181,-3.064314195349478
XKX,2020,3990.946131,33.40612753,0.070409906,0.05070409906,8.291783607337996,-1.0964308438499417,-2.981748522343464
YEM,2010,2356.199604,11.6610831,3.138563898,0.08138563898,7.764805262744778,-2.14891311915679,-2.5085564468455432
ZAF,1990,4544.230232,18.2312412,2.781380372,0.07781380372,8.421613626370966,-1.7020335140420062,-2.5534364378289296
ZAF,2000,4700.875555,15.06028109,0.914659168,0.05914659168,8.455504058646511,-1.893109299115892,-2.8277363118578305
ZAF,2010,5953.945065,17.5956446,1.18290957,0.0618290957,8.691809314962784,-1.7375187804778167,-2.7833812211048996
ZAF,2020,5569.584833,12.34554415,1.622164314,0.06622164314,8.625075793877656,-2.091874985588059,-2.7147479338214415
ZMB,2010,1183.417124,29.87400569,3.461922742,0.08461922742,7.076161400308597,-1.2081814586333823,-2.469593763724804
ZMB,2020,1228.735001,32.24485098,2.904164937,0.07904164937,7.113740464672733,-1.131811815028134,-2.5377803582248237
ZWE,1990,1653.565214,17.37694276,2.724715342,0.07724715341999999,7.410688971619921,-1.750025987262722,-2.56074521281526
ZWE,2000,1677.348968,13.56964106,0.917384655,0.05917384655,7.424969830813399,-1.9973351634859888,-2.827275615956264
ZWE,2010,1056.208846,18.76283953,1.61334322,0.0661334322,6.962441215545467,-1.6732918929897136,-2.7160808778409145
ZWE,2020,1230.819334,11.21392438,1.659352809,0.06659352808999999,7.115435351806798,-2.188013931665866,-2.709147881983496
